what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1339180595543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339180596940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339180598695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180605493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339180606637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180614240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339180618097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339180619934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339180625104
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339180632499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339180635031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339180636533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180671347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180733589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1339180861913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339180866932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180877472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339180904751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339180913999
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339180914418
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1339180920154
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1339180920663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339180980330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339180985716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181003358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181013248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181071810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339181076901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339181081530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181082992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339181095555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339181097769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181102177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181104230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181124964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181164040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181212226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181215990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339181226409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339181228936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181233303
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1339181263347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181264921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1339181317457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339181345003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339181352746
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1339181419787
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339181422457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181425934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181514803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339181576951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181584178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181587023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181591185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181607872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181618566
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339181658145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181658289
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339181670431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339181670480
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339181689719
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339181697200
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339181697301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339181741903
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339181784892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181789530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181796833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181800198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181886848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339181895811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182023361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182034061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182069898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182074291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182076387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339182080050
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1339182082394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339182119658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182124177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182126179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182129497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182302056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182308737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182310046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182312456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182328084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182330822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182332335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182334431
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339182369102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182369275
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1339182372280
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339182372298
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339182372478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339182378119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182470287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182889715
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339182893458
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339182904380
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339182904459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182931871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182957218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182976360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182977848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182977946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339182988237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183009924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183089838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183092307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183094463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183106324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183164630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183178537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183191720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183206010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183211123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183216128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183221103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183226696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183228461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183255085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183264035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183269985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183276265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183288506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183329663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183348791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183387499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183414634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183416474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183450223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183454274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183463184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183464907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183467093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339183469430
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339183473876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339183473985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183524270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183524717
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339183551072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339183556783
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339183556784
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339183558113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339183564478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339183566042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339183572819
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1339183585624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339183586930
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339183618488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183625484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183629991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339183641657
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1339183703813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183723554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183725775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183727087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183742299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183767720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183805715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183818362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183820359
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339183821820
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1339183826633
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1339183826769
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1339183826829
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1339183826829
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1339183826829
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1339183826829
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1339183826971
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1339183826971
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1339183827057
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1339183827177
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1339183827264
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1339183827436
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1339183827542
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1339183827542
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1339183827666
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1339359712992
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1339359713291
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1339359713646
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1339359713811
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1339359713894
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1339359714012
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1339359714162
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1339359714378
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1339359714505
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1339359714821
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1339359715147
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1339359715270
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1339359715404
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1339359715515
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339359715697
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1339359715809
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1339359715912
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1339359716189
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1339359716283
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1339359716451
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1339359716607
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1339359716710
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1339359716907
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1339359717082
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1339359717237
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1339359717468
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1339359717588
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1339359717707
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1339359717837
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1339359717927
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1339359718120
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1339359718307
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1339359718477
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1339359718739
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1339359718868
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339359718994
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1339359719210
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1339359719728
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1339359720506
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339359720943
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339359721408
